temperature,salinity,d18Ofw,d18Oenv,sigma_env,B0,B1,sigma_reg,taxon
15.422313340475496,39.34168595706264,-6.969352524467139,1.4109989987330245,0.5339381085511964,0.23993669885000696,-34.64164319034569,0.9407713088047662,Carcharias taurus (modern)
15.422313340475496,39.34168595706264,-6.969352524467139,1.4109989987330245,0.5339381085511964,0.23993669885000696,-34.64164319034569,0.9407713088047662,Carcharias taurus (modern)
15.422313340475496,39.34168595706264,-6.969352524467139,1.4109989987330245,0.5339381085511964,0.23993669885000696,-34.64164319034569,0.9407713088047662,Carcharias taurus (modern)
15.422313340475496,39.34168595706264,-6.969352524467139,1.4109989987330245,0.5339381085511964,0.5677711269013445,-35.75387934332875,0.9617770697810416,Carcharias taurus (modern)
15.422313340475496,39.34168595706264,-6.969352524467139,1.4109989987330245,0.5339381085511964,0.5677711269013445,-35.75387934332875,0.9617770697810416,Carcharias taurus (modern)
15.422313340475496,39.34168595706264,-6.969352524467139,1.4109989987330245,0.5339381085511964,0.5677711269013445,-35.75387934332875,0.9617770697810416,Carcharias taurus (modern)
15.422313340475496,39.34168595706264,-6.969352524467139,1.4109989987330245,0.5339381085511964,0.5677711269013445,-35.75387934332875,0.9617770697810416,Carcharias taurus (modern)
15.422313340475496,39.34168595706264,-6.969352524467139,1.4109989987330245,0.5339381085511964,0.2366448312056999,-35.52104875022103,0.8981496929018713,Carcharias taurus (modern)
15.422313340475496,39.34168595706264,-6.969352524467139,1.4109989987330245,0.5339381085511964,0.2366448312056999,-35.52104875022103,0.8981496929018713,Carcharias taurus (modern)
15.422313340475496,30.740085041755727,-6.969352524467139,1.188975763607445,0.5339381085511964,0.2366448312056999,-35.52104875022103,0.8981496929018713,Carcharias taurus (modern)
15.87464691174975,32.272610196702836,-7.989001368062802,-1.1322478263733586,2.607070020917862,0.2366448312056999,-35.52104875022103,0.8981496929018713,Carcharias taurus (modern)
15.99700858180297,32.272610196702836,-7.377439849000791,0.5287963503551101,2.607070020917862,0.2366448312056999,-35.52104875022103,0.8981496929018713,Carcharias taurus (modern)
15.99700858180297,32.272610196702836,-7.2468488667778415,-0.5436998984032977,2.607070020917862,0.2366448312056999,-35.52104875022103,0.8981496929018713,Carcharias taurus (modern)
