temperature,salinity,d18Ofw,d18Oenv,sigma_env,B0,B1,sigma_reg,taxon
5.992343581167609,12.929353543026137,-5.053322656200561,-3.1697950153307435,0.9899587355072701,0.058750784322755184,-35.09149715473077,0.7232158868138135,Striatolamia
6.418780350716583,12.929353543026137,-5.053322656200561,-3.0182051773899907,0.760656287182835,0.5193583812621465,-35.403933220593984,0.8695034780850333,Striatolamia
9.714534647370417,12.929353543026137,-5.053322656200561,-2.749766639477081,0.9140676222108206,0.5193583812621465,-35.403933220593984,0.8695034780850333,Striatolamia
7.682871750218056,12.929353543026137,-5.053322656200561,-2.9221499429799005,0.9140676222108206,0.5193583812621465,-35.403933220593984,0.8695034780850333,Striatolamia
7.682871750218056,12.929353543026137,-5.053322656200561,-2.9221499429799005,0.9140676222108206,0.34125347225720526,-35.171783856454496,0.8908864379683945,Striatolamia
7.682871750218056,12.929353543026137,-5.053322656200561,-2.9221499429799005,0.9140676222108206,0.34125347225720526,-35.171783856454496,0.8908864379683945,Striatolamia
7.682871750218056,12.929353543026137,-5.053322656200561,-2.9221499429799005,0.9140676222108206,0.34125347225720526,-35.171783856454496,0.8908864379683945,Striatolamia
7.682871750218056,12.929353543026137,-5.053322656200561,-2.9221499429799005,0.9140676222108206,0.34125347225720526,-35.171783856454496,0.8908864379683945,Striatolamia
7.682871750218056,12.929353543026137,-5.053322656200561,-2.9221499429799005,0.9140676222108206,0.34125347225720526,-35.171783856454496,0.8908864379683945,Striatolamia
7.682871750218056,12.929353543026137,-5.053322656200561,-2.9221499429799005,0.9140676222108206,0.34125347225720526,-35.171783856454496,0.8908864379683945,Striatolamia
7.682871750218056,12.929353543026137,-5.053322656200561,-2.9221499429799005,0.9140676222108206,0.34125347225720526,-35.171783856454496,0.8908864379683945,Striatolamia
7.682871750218056,12.929353543026137,-5.053322656200561,-2.9221499429799005,0.9140676222108206,0.34125347225720526,-35.171783856454496,0.8908864379683945,Striatolamia
7.682871750218056,12.929353543026137,-5.053322656200561,-2.9221499429799005,0.9140676222108206,0.34125347225720526,-35.171783856454496,0.8908864379683945,Striatolamia
7.682871750218056,12.929353543026137,-5.053322656200561,-2.9221499429799005,0.9140676222108206,0.34125347225720526,-35.171783856454496,0.8908864379683945,Striatolamia
