"month","lon","lat","Temp","d18O_sw"
1,-56.338775154579,-74.594607889161,16.0939826965332,-1.16608774662018
1,-54.9825591191803,-74.5439158820101,16.125337600708,-1.15739452838898
1,-53.6309011714566,-74.490772491096,16.0755863189697,-1.14532124996185
1,-52.2839592883669,-74.4352088939794,16.0989456176758,-1.12960588932037
1,-50.9418818832245,-74.377257336308,16.0582160949707,-1.11048495769501
1,-49.6048077184179,-74.3169510743473,16.0552558898926,-1.10144078731537
1,-48.2728658548872,-74.2543243176386,16.0454921722412,-1.09230649471283
1,-46.9461756369814,-74.1894121720316,16.0239238739014,-1.08717274665833
1,-45.6248467111396,-74.1222505833225,16.0200519561768,-1.08700358867645
1,-44.3089790767031,-74.0528762817176,16.0139484405518,-1.08915531635284
1,-42.9986631670217,-73.9813267273217,15.9715604782104,-1.09203255176544
1,-41.6939799589213,-73.9076400568362,15.9508352279663,-1.09552609920502
1,-40.3950011085386,-73.8318550316361,15.9301567077637,-1.10017812252045
1,-39.1017891114523,-73.7540109873741,15.9098606109619,-1.10581934452057
1,-37.8143974850267,-73.6741477852458,15.8843631744385,-1.11209857463837
1,-36.532870970872,-73.5923057650317,15.8647813796997,-1.11872744560242
1,-35.2572457553172,-73.5085257000128,15.8506107330322,-1.12589693069458
1,-60.6321072537085,-74.2647089730673,16.0342864990234,-1.20764088630676
1,-59.2745401372763,-74.2222257097418,16.0857734680176,-1.19516479969025
1,-57.9207294481499,-74.1772397870618,16.1103076934814,-1.17376470565796
1,-56.5708503359352,-74.1297776675897,16.113561630249,-1.15566039085388
1,-55.225069745371,-74.0798670196243,16.0724124908447,-1.13964831829071
1,-53.8835462203716,-74.0275366658099,16.0289497375488,-1.12923192977905
1,-52.5464297428483,-73.9728165310311,16.0908012390137,-1.10856938362122
1,-51.2138616058061,-73.9157375898442,16.0061283111572,-1.09320843219757
1,-49.8859743200005,-73.8563318136865,15.9787406921387,-1.09061801433563
1,-48.5628915532421,-73.7946321180966,16.020845413208,-1.08725583553314
1,-47.2447281012572,-73.7306723101691,16.0098171234131,-1.086186170578
1,-45.9315898888487,-73.6644870364536,16.0001525878906,-1.08761119842529
1,-44.6235739999763,-73.5961117314984,15.9785041809082,-1.09061050415039
1,-43.3207687352458,-73.5255825672223,15.9544858932495,-1.09411823749542
1,-42.0232536952018,-73.4529364032856,15.9287815093994,-1.09741771221161
1,-40.7310998877571,-73.3782107386175,15.9131917953491,-1.10125195980072
1,-39.4443698580163,-73.3014436642403,15.8878593444824,-1.10595440864563
1,-38.1631178387267,-73.2226738175168,15.8702125549316,-1.11100995540619
1,-36.8873899195708,-73.1419403379336,15.8495979309082,-1.11656904220581
1,-35.617224233494,-73.0592828245139,15.8481531143188,-1.12169373035431
1,-60.8220148233003,-73.7887579724486,16.2589645385742,-1.20992434024811
1,-59.4752571888442,-73.7469428346808,16.1957111358643,-1.19088554382324
1,-58.1320039525634,-73.702660120757,16.1654186248779,-1.16366910934448
1,-56.7924202080304,-73.6559351995101,16.158317565918,-1.13826239109039
1,-55.456663620969,-73.6067946133831,16.1235942840576,-1.11704003810883
1,-54.1248842418027,-73.5552660314487,16.119945526123,-1.10761499404907
1,-52.7972243487873,-73.5013782016968,16.1006183624268,-1.0943216085434
1,-51.473818321378,-73.4451609028157,16.067777633667,-1.08728122711182
1,-50.1547925432968,-73.386644895681,16.0557746887207,-1.08611059188843
1,-48.8402653345991,-73.3258618747625,16.0479545593262,-1.08569765090942
1,-47.5303469118705,-73.2628444196504,16.020055770874,-1.08656406402588
1,-46.2251393755514,-73.1976259468914,16.0157699584961,-1.08943843841553
1,-44.9247367232617,-73.1302406623165,15.9944543838501,-1.09273731708527
1,-43.6292248878893,-73.0607235140292,15.9750156402588,-1.09583985805511
1,-42.3386817991077,-72.9891101462122,15.9422035217285,-1.09878206253052
1,-41.0531774669375,-72.9154368538974,15.917366027832,-1.10198938846588
1,-39.7727740858817,-72.8397405388322,15.8992385864258,-1.10536456108093
1,-38.4975261581448,-72.7620586665604,15.886646270752,-1.10895991325378
1,-37.2274806344132,-72.6824292248252,15.873067855835,-1.11210012435913
1,-35.9626770706525,-72.6008906833867,15.8734693527222,-1.11508703231812
1,-89.491419519846,-73.577035055732,13.0157766342163,-2.32727122306824
1,-61.0032490832556,-73.3037215638591,16.246208190918,-1.20086550712585
1,-59.6668489083978,-73.262564685399,16.1955585479736,-1.18068385124207
1,-58.3337192189729,-73.2189751453593,16.1710968017578,-1.15190696716309
1,-57.0040155850863,-73.1729772878264,16.1562576293945,-1.12457704544067
1,-55.6778868470366,-73.1245965991798,16.1288394927979,-1.10926449298859
1,-54.3554749368674,-73.0738596651149,16.1177520751953,-1.09847414493561
1,-53.0369147268291,-73.0207941269285,16.0674591064453,-1.09032022953033
1,-51.7223339045228,-72.9654286372677,16.0855560302734,-1.08717465400696
1,-50.4118528743368,-72.9077928155342,16.0534152984619,-1.08634531497955
1,-49.1055846846365,-72.8479172031321,16.0283279418945,-1.08653283119202
1,-47.8036349800295,-72.7858332187416,16.0265007019043,-1.08875441551208
1,-46.5061019779001,-72.7215731137899,16.0240726470947,-1.09137988090515
1,-45.2130764683034,-72.6551699282857,16.0105056762695,-1.0943797826767
1,-43.9246418362025,-72.5866574471716,15.9909391403198,-1.09678471088409
1,-42.6408741049474,-72.5160701573383,15.9647274017334,-1.09915864467621
1,-41.3618419998424,-72.4434432054371,15.9392118453979,-1.10143232345581
1,-40.0876070305658,-72.3688123566125,15.9202194213867,-1.10376310348511
1,-38.8182235911884,-72.2922139542668,15.9035568237305,-1.10548639297485
1,-37.5537390764937,-72.2136848809601,15.8951072692871,-1.10723209381104
1,-36.2941940132796,-72.1332625205314,15.8907651901245,-1.10784697532654
1,-35.0396222053396,-72.050984721523,15.8856735229492,-1.10758030414581
1,-89.4272169273673,-73.0784101869772,13.0380821228027,-2.30062055587769
1,-61.1762526254748,-72.8094956150578,16.1862506866455,-1.18288373947144
1,-59.8497771543534,-72.7689881385882,16.1819953918457,-1.1572470664978
1,-58.5263548820497,-72.7260827720175,16.1835384368896,-1.1319477558136
1,-57.2061323648489,-72.6808028982731,16.1756439208984,-1.11432683467865
1,-55.8892500569793,-72.6331730121077,16.1688652038574,-1.10222351551056
1,-54.5758421414168,-72.5832186807574,16.1578769683838,-1.09372472763062
1,-53.2660363843842,-72.5309665038679,16.1310539245605,-1.08975577354431
1,-51.9599540134069,-72.4764440728635,16.1264343261719,-1.08885812759399
1,-50.6577096186504,-72.4196799299328,16.0910186767578,-1.08935487270355
1,-49.3594110771313,-72.3607035268013,16.0757503509521,-1.09102392196655
1,-48.0651594992771,-72.2995451834516,16.0584945678711,-1.09341287612915
1,-46.7750491971872,-72.2362360469495,16.0456275939941,-1.09595155715942
1,-45.4891676738683,-72.1708080505249,16.0272064208984,-1.09796023368835
1,-44.2075956326076,-72.1032938730496,16.0075798034668,-1.09942579269409
1,-42.9304070055783,-72.0337268990436,15.9803638458252,-1.10105884075165
1,-41.6576690007182,-71.9621411793357,15.9569702148438,-1.10237216949463
1,-40.3894421658474,-71.8885713924919,15.9338846206665,-1.10333573818207
1,-39.1257804689653,-71.813052807116,15.9178638458252,-1.10431742668152
1,-37.8667313936312,-71.7356212451201,15.9071407318115,-1.10486114025116
1,-36.6123360482985,-71.6563130460471,15.9009819030762,-1.10447406768799
1,-35.3626292884879,-71.5751650325228,15.8941383361816,-1.10283923149109
1,-89.3659969517648,-72.5705553487931,13.0524806976318,-2.26698040962219
1,-88.0281414067007,-72.5832841806827,13.0521278381348,-2.26407122612
1,-86.689437553037,-72.5934758714636,13.0826892852783,-2.27144598960876
1,-85.3500720520893,-72.6011246784879,13.1179237365723,-2.28323984146118
1,-84.0102329507366,-72.6062262853626,13.1483268737793,-2.29452633857727
1,-82.6701092901372,-72.6087778099982,13.1771211624146,-2.30636096000671
1,-81.3298907098628,-72.6087778099982,13.2039623260498,-2.31443977355957
1,-61.3414384741979,-72.3059786993744,16.0648651123047,-1.15775895118713
1,-60.0244732464756,-72.2661127156388,16.1370658874512,-1.14315807819366
1,-58.7103592085503,-72.2238834953703,16.174430847168,-1.1266188621521
1,-57.3992343894042,-72.1793135189776,16.1828060150146,-1.11281979084015
1,-56.0912312810789,-72.1324263490985,16.1912956237793,-1.10202622413635
1,-54.7864766787962,-72.0832465945634,16.1800937652588,-1.09539723396301
1,-53.4850915419538,-72.0317998736348,16.1608257293701,-1.09291470050812
1,-52.187190875931,-71.9781127766813,16.1467628479004,-1.09320688247681
1,-50.8928836345149,-71.9222128284414,16.1196765899658,-1.09445214271545
1,-49.6022726426465,-71.8641284500272,16.1010246276855,-1.09708750247955
1,-48.3154545390809,-71.803888920816,16.0799198150635,-1.10035037994385
1,-47.0325197384508,-71.7415243403705,16.0619525909424,-1.10274732112885
1,-45.7535524121479,-71.6770655905236,16.039493560791,-1.10427939891815
1,-44.4786304873418,-71.6105442977573,16.0198040008545,-1.10516834259033
1,-43.2078256633905,-71.5419927959957,15.9939613342285,-1.10597932338715
1,-41.9412034448485,-71.4714440899288,15.9740438461304,-1.10672008991241
1,-40.6788231902062,-71.3989318189708,15.9529228210449,-1.10746431350708
1,-39.4207381754711,-71.3244902219522,15.939266204834,-1.10776150226593
1,-38.1669956716611,-71.2481541026347,15.9286241531372,-1.10794508457184
1,-36.9176370352494,-71.1699587961294,15.9211959838867,-1.10688662528992
1,-35.6726978106058,-71.0899401362913,15.9127168655396,-1.10414862632751
1,-89.307604752666,-72.0533656297519,13.1033248901367,-2.23489952087402
1,-87.9802687101575,-72.0658851157177,13.131875038147,-2.24369955062866
1,-86.6521425485925,-72.075908967231,13.169116973877,-2.25577855110168
1,-85.3234001835899,-72.083431682622,13.2089147567749,-2.26892948150635
1,-83.9942167777854,-72.088449127115,13.2465085983276,-2.28315424919128
1,-82.6647683885072,-72.0909585401208,13.2895450592041,-2.29810810089111
1,-81.3352316114928,-72.0909585401208,13.349479675293,-2.31056618690491
1,-61.4991925489775,-71.7930725149838,16.0154304504395,-1.14864766597748
1,-60.191340480383,-71.7538410051941,16.1312522888184,-1.13939046859741
1,-58.8861516482061,-71.7122808192098,16.1928596496582,-1.1279456615448
1,-57.5837560176334,-71.6684135890197,16.2109680175781,-1.11503338813782
1,-56.2842785261553,-71.6222620001276,16.220272064209,-1.10460650920868
1,-54.9878389329234,-71.5738497585197,16.2172145843506,-1.09966802597046
1,-53.6945516865119,-71.5232015569241,16.1981601715088,-1.09873592853546
1,-52.4045258110701,-71.4703430405016,16.1737804412842,-1.10013687610626
1,-51.1178648107461,-71.4153007721086,16.145435333252,-1.10264408588409
1,-49.8346665921655,-71.3581021972651,16.1212482452393,-1.10533964633942
1,-48.5550234046532,-71.2987756089618,16.0979022979736,-1.10809409618378
1,-47.2790217978012,-71.2373501124338,16.0765895843506,-1.11043322086334
1,-46.0067425959116,-71.1738555900225,16.0543575286865,-1.11207616329193
1,-44.7382608887642,-71.1083226662452,16.0337390899658,-1.1130028963089
1,-43.4736460380952,-71.040782673181,16.0098819732666,-1.11403775215149
1,-42.2129616991324,-70.9712676162809,15.9904737472534,-1.11514973640442
1,-40.9562658564627,-70.8998101406974,15.9727048873901,-1.1162314414978
1,-39.7036108734848,-70.8264434982255,15.9595775604248,-1.11700642108917
1,-38.4550435546624,-70.7512015149398,15.9477624893188,-1.1167197227478
1,-37.2106052197601,-70.6741185596012,15.938796043396,-1.11411869525909
1,-35.9703317892469,-70.5952295129044,15.9292764663696,-1.10967683792114
1,-89.2518961490251,-71.5267403924474,13.141242980957,-2.19735312461853
1,-87.9345988284176,-71.5390531772196,13.1992359161377,-2.21158885955811
1,-86.6165653090961,-71.5489113292489,13.256706237793,-2.22630834579468
1,-85.2979576894251,-71.5563095719179,13.3168201446533,-2.24464178085327
1,-83.9789391913777,-71.5612439400315,13.3727340698242,-2.26462841033936
1,-82.6596738429354,-71.5637117864326,13.4337491989136,-2.28506755828857
1,-81.3403261570646,-71.5637117864326,13.5057468414307,-2.30319857597351
1,-80.0210608086224,-71.5612439400315,13.5647850036621,-2.31545329093933
1,-78.7020423105749,-71.5563095719179,13.5857267379761,-2.32378745079041
1,-61.6498758125191,-71.2706826020879,15.9757900238037,-1.15064883232117
1,-60.3507563207979,-71.2320793828806,16.1157913208008,-1.1436550617218
1,-59.0541250591034,-71.1911819785927,16.1874084472656,-1.13355529308319
1,-57.7601043696928,-71.1480112227188,16.2228393554688,-1.11997449398041
1,-56.4688120264759,-71.1025889744344,16.2431983947754,-1.10937166213989
1,-55.1803610934239,-71.0549380882956,16.2463760375977,-1.10570001602173
1,-53.8948597992143,-71.0050823832504,16.2250480651855,-1.10697841644287
1,-52.6124114281383,-70.9530466110854,16.1964340209961,-1.11032009124756
1,-51.3331142272039,-70.8988564244322,16.1675662994385,-1.11372530460358
1,-50.0570613292835,-70.842538344455,16.139030456543,-1.1168806552887
1,-48.7843406920744,-70.7841197283379,16.1140270233154,-1.1192661523819
1,-47.5150350525607,-70.723628736688,16.0894718170166,-1.1214359998703
1,-46.2492218966037,-70.6610943009646,16.0673332214355,-1.12296462059021
1,-44.9869734432186,-70.5965460910413,16.0450744628906,-1.12423491477966
1,-43.7283566430301,-70.5300144830034,16.0224990844727,-1.12558948993683
1,-42.473433190372,-70.4615305272754,16.0017585754395,-1.12712717056274
1,-41.2222595484272,-70.3911259171698,15.9854545593262,-1.12895166873932
1,-39.9748869867774,-70.3188329579406,15.9712924957275,-1.12975656986237
1,-38.7313616307081,-70.2446845364205,15.9584951400757,-1.12853908538818
1,-37.4917245215671,-70.1687140913115,15.945930480957,-1.12466788291931
1,-36.2560116874878,-70.0909555841947,15.9348173141479,-1.11810708045959
1,-35.024254223746,-70.0114434713182,15.9245138168335,-1.1102077960968
1,-89.1987366974579,-70.9905838121935,13.1724548339844,-2.15399265289307
1,-87.8910211562813,-71.0026922363273,13.2396554946899,-2.17197751998901
